-2.2|45.8|area117388000|-2.1|-2.0|45.8|45.9
-2.2|45.8|area117398000|-2.1|-2.0|45.9|46.0
-2.2|45.8|area117397900|-2.2|-2.1|45.9|46.0
-2.2|45.8|area117387900|-2.2|-2.1|45.8|45.9
-2.2|45.8|area117377900|-2.2|-2.1|45.7|45.8
-2.1|45.8|area117378000|-2.1|-2.0|45.7|45.8
-2.1|45.8|area117388000|-2.1|-2.0|45.8|45.9
-2.1|45.8|area117378100|-2.0|-1.9|45.7|45.8
-2.1|45.8|area117398000|-2.1|-2.0|45.9|46.0
-2.1|45.8|area117398100|-2.0|-1.9|45.9|46.0
-2.1|45.8|area117388100|-2.0|-1.9|45.8|45.9
-2.1|45.8|area117377900|-2.2|-2.1|45.7|45.8
-2.1|45.8|area117397900|-2.2|-2.1|45.9|46.0
-2.1|45.8|area117387900|-2.2|-2.1|45.8|45.9
-2.0|45.8|area117378000|-2.1|-2.0|45.7|45.8
-2.0|45.8|area117388000|-2.1|-2.0|45.8|45.9
-2.0|45.8|area117388200|-1.9|-1.8|45.8|45.9
-2.0|45.8|area117388100|-2.0|-1.9|45.8|45.9
-2.0|45.8|area117398000|-2.1|-2.0|45.9|46.0
-2.0|45.8|area117398100|-2.0|-1.9|45.9|46.0
-2.0|45.8|area117378200|-1.9|-1.8|45.7|45.8
-2.0|45.8|area117378100|-2.0|-1.9|45.7|45.8
-2.0|45.8|area117398200|-1.9|-1.8|45.9|46.0
-1.9|45.8|area117398100|-2.0|-1.9|45.9|46.0
-1.9|45.8|area117388200|-1.9|-1.8|45.8|45.9
-1.9|45.8|area117388100|-2.0|-1.9|45.8|45.9
-1.9|45.8|area117378200|-1.9|-1.8|45.7|45.8
-1.9|45.8|area117378100|-2.0|-1.9|45.7|45.8
-1.9|45.8|area117398200|-1.9|-1.8|45.9|46.0
-1.8|45.8|area117378400|-1.7|-1.6|45.7|45.8
-1.8|45.8|area117388400|-1.7|-1.6|45.8|45.9
-1.8|45.8|area117398400|-1.7|-1.6|45.9|46.0
-1.8|45.8|area117398300|-1.8|-1.7|45.9|46.0
-1.8|45.8|area117378300|-1.8|-1.7|45.7|45.8
-1.8|45.8|area117388300|-1.8|-1.7|45.8|45.9
-1.7|45.8|area117378400|-1.7|-1.6|45.7|45.8
-1.7|45.8|area117388400|-1.7|-1.6|45.8|45.9
-1.7|45.8|area117398400|-1.7|-1.6|45.9|46.0
-1.7|45.8|area117378500|-1.6|-1.5|45.7|45.8
-1.7|45.8|area117388500|-1.6|-1.5|45.8|45.9
-1.7|45.8|area117398300|-1.8|-1.7|45.9|46.0
-1.7|45.8|area117388300|-1.8|-1.7|45.8|45.9
-1.7|45.8|area117378300|-1.8|-1.7|45.7|45.8
-1.7|45.8|area117398500|-1.6|-1.5|45.9|46.0
-1.6|45.8|area117378400|-1.7|-1.6|45.7|45.8
-1.6|45.8|area117398400|-1.7|-1.6|45.9|46.0
-1.6|45.8|area117398500|-1.6|-1.5|45.9|46.0
-1.6|45.8|area117378600|-1.5|-1.4|45.7|45.8
-1.6|45.8|area117398601|-1.5|-1.489213|45.9|45.9058618571
-1.6|45.8|area117378500|-1.6|-1.5|45.7|45.8
-1.6|45.8|area117388400|-1.7|-1.6|45.8|45.9
-1.6|45.8|area117388600|-1.5|-1.4|45.8|45.9
-1.6|45.8|area127588500|-1.554943|-1.5|45.8669637895|45.899115
-1.6|45.8|area127588600|-1.5|-1.438943|45.826114|45.88251375
-1.6|45.8|area117388500|-1.6|-1.5|45.8|45.9
-1.5|45.8|area127588600|-1.5|-1.438943|45.826114|45.88251375
-1.5|45.8|area127588500|-1.554943|-1.5|45.8669637895|45.899115
-1.5|45.8|area117378500|-1.6|-1.5|45.7|45.8
-1.5|45.8|area117388500|-1.6|-1.5|45.8|45.9
-1.5|45.8|area117378600|-1.5|-1.4|45.7|45.8
-1.5|45.8|area117398601|-1.5|-1.489213|45.9|45.9058618571
-1.5|45.8|area117388700|-1.4|-1.34489476923|45.8|45.8576721628
-1.5|45.8|area117378700|-1.4|-1.340942|45.7|45.8
-1.5|45.8|area117398500|-1.6|-1.5|45.9|46.0
-1.5|45.8|area117388600|-1.5|-1.4|45.8|45.9
-1.4|45.8|area117388600|-1.5|-1.4|45.8|45.9
-1.4|45.8|area127488700|-1.387942|-1.302922625|45.858115|45.9
-1.4|45.8|area127188700|-1.34207033333|-1.311557|45.895115|45.9
-1.4|45.8|area117378600|-1.5|-1.4|45.7|45.8
-1.4|45.8|area117378700|-1.4|-1.340942|45.7|45.8
-1.4|45.8|area117388700|-1.4|-1.34489476923|45.8|45.8576721628
-1.4|45.8|area127498700|-1.37920776923|-1.301942|45.9|45.938115
-1.4|45.8|area127198700|-1.343942|-1.305942|45.9|45.934115
-4.0|45.9|area117396100|-3.915962|-3.9|45.9658809658|46.0
-4.0|45.9|area1173106101|-3.91178714286|-3.9|46.0|46.002116
-3.9|45.9|area117396200|-3.9|-3.8|45.9110228|46.0
-3.9|45.9|area1173106201|-3.9|-3.89852466667|46.0|46.0006322857
-3.9|45.9|area117396300|-3.8|-3.72337205882|45.9|45.938115
-3.8|45.9|area117396200|-3.9|-3.8|45.9110228|46.0
-3.8|45.9|area117396300|-3.8|-3.72337205882|45.9|45.938115
-3.8|45.9|area117386300|-3.779219258|-3.7|45.8|45.9
-3.4|45.9|area1173106800|-3.3|-3.2|46.0|46.1
-3.4|45.9|area117396700|-3.344761|-3.3|45.9898875|46.0
-3.4|45.9|area1173106700|-3.4|-3.3|46.0|46.1
-3.4|45.9|area117396800|-3.3|-3.2|45.939115|46.0
-3.3|45.9|area1173106800|-3.3|-3.2|46.0|46.1
-3.3|45.9|area117396700|-3.344761|-3.3|45.9898875|46.0
-3.3|45.9|area1173106700|-3.4|-3.3|46.0|46.1
-3.3|45.9|area117396800|-3.3|-3.2|45.939115|46.0
-3.2|45.9|area1173106900|-3.2|-3.1|46.0|46.1
-3.2|45.9|area117386900|-3.113956|-3.1|45.861115|45.9
-3.2|45.9|area117397000|-3.1|-3.0|45.9|46.0
-3.2|45.9|area117387000|-3.1|-3.084955|45.861115|45.9
-3.2|45.9|area117396900|-3.2|-3.1|45.9|46.0
-3.2|45.9|area1173107000|-3.1|-3.0|46.0|46.1
-3.1|45.9|area1173107000|-3.1|-3.0|46.0|46.1
-3.1|45.9|area117386900|-3.113956|-3.1|45.861115|45.9
-3.1|45.9|area117397000|-3.1|-3.0|45.9|46.0
-3.1|45.9|area117387001|-3.080955|-3.0|45.8|45.9
-3.1|45.9|area117387000|-3.1|-3.084955|45.861115|45.9
-3.1|45.9|area1173106900|-3.2|-3.1|46.0|46.1
-3.1|45.9|area1173107100|-3.0|-2.9|46.0|46.1
-3.1|45.9|area117396900|-3.2|-3.1|45.9|46.0
-3.1|45.9|area117387100|-3.0|-2.9|45.8|45.9
-3.1|45.9|area117397100|-3.0|-2.9|45.9|46.0
-3.0|45.9|area117397000|-3.1|-3.0|45.9|46.0
-3.0|45.9|area117387100|-3.0|-2.9|45.8|45.9
-3.0|45.9|area1173107000|-3.1|-3.0|46.0|46.1
-3.0|45.9|area117387001|-3.080955|-3.0|45.8|45.9
-3.0|45.9|area117397100|-3.0|-2.9|45.9|46.0
-3.0|45.9|area1173107100|-3.0|-2.9|46.0|46.1
-2.9|45.9|area117397200|-2.9|-2.8|45.9|46.0
-2.9|45.9|area1173107200|-2.9|-2.8|46.0|46.1
-2.9|45.9|area1173107300|-2.8|-2.7|46.0|46.1
-2.9|45.9|area117397300|-2.8|-2.7|45.9|46.0
-2.9|45.9|area117387300|-2.8|-2.7|45.8|45.9
-2.9|45.9|area117387200|-2.9|-2.8|45.8|45.9
-2.8|45.9|area117397200|-2.9|-2.8|45.9|46.0
-2.8|45.9|area1173107200|-2.9|-2.8|46.0|46.1
-2.8|45.9|area1173107300|-2.8|-2.7|46.0|46.1
-2.8|45.9|area117397300|-2.8|-2.7|45.9|46.0
-2.8|45.9|area117387300|-2.8|-2.7|45.8|45.9
-2.8|45.9|area117387200|-2.9|-2.8|45.8|45.9
-2.7|45.9|area117387400|-2.7|-2.6|45.8|45.9
-2.7|45.9|area1173107400|-2.7|-2.6|46.0|46.1
-2.7|45.9|area1173107500|-2.6|-2.5|46.0|46.1
-2.7|45.9|area117397400|-2.7|-2.6|45.9|46.0
-2.7|45.9|area117387500|-2.6|-2.5|45.8|45.9
-2.7|45.9|area117397500|-2.6|-2.5|45.9|46.0
-2.6|45.9|area117387600|-2.5|-2.4|45.8|45.9
-2.6|45.9|area117387400|-2.7|-2.6|45.8|45.9
-2.6|45.9|area1173107600|-2.5|-2.4|46.0|46.1
-2.6|45.9|area117397600|-2.5|-2.4|45.9|46.0
-2.6|45.9|area1173107400|-2.7|-2.6|46.0|46.1
-2.6|45.9|area1173107500|-2.6|-2.5|46.0|46.1
-2.6|45.9|area117397400|-2.7|-2.6|45.9|46.0
-2.6|45.9|area117387500|-2.6|-2.5|45.8|45.9
-2.6|45.9|area117397500|-2.6|-2.5|45.9|46.0
-2.5|45.9|area1268107600|-2.5|-2.4|46.0|46.1
-2.5|45.9|area126897600|-2.49282246667|-2.4|45.9146242593|46.0
-2.5|45.9|area1173107600|-2.5|-2.4|46.0|46.1
-2.5|45.9|area117397600|-2.5|-2.4|45.9|46.0
-2.5|45.9|area1173107500|-2.6|-2.5|46.0|46.1
-2.5|45.9|area117387500|-2.6|-2.5|45.8|45.9
-2.5|45.9|area117397500|-2.6|-2.5|45.9|46.0
-2.5|45.9|area117387600|-2.5|-2.4|45.8|45.9
-2.4|45.9|area117387800|-2.3|-2.2|45.8|45.9
-2.4|45.9|area126897700|-2.4|-2.33295|45.912115|45.9582636111
-2.4|45.9|area1173107800|-2.3|-2.2|46.0|46.1
-2.4|45.9|area117397800|-2.3|-2.2|45.9|46.0
-2.4|45.9|area117387700|-2.4|-2.3|45.8|45.9
-2.4|45.9|area117397700|-2.4|-2.3|45.9|46.0
-2.4|45.9|area1173107700|-2.4|-2.3|46.0|46.1
-2.3|45.9|area117387800|-2.3|-2.2|45.8|45.9
-2.3|45.9|area117387700|-2.4|-2.3|45.8|45.9
-2.3|45.9|area1173107800|-2.3|-2.2|46.0|46.1
-2.3|45.9|area117397800|-2.3|-2.2|45.9|46.0
-2.3|45.9|area117397700|-2.4|-2.3|45.9|46.0
-2.3|45.9|area1173107700|-2.4|-2.3|46.0|46.1
-2.2|45.9|area117388000|-2.1|-2.0|45.8|45.9
-2.2|45.9|area117387900|-2.2|-2.1|45.8|45.9
-2.2|45.9|area117398000|-2.1|-2.0|45.9|46.0
-2.2|45.9|area117397900|-2.2|-2.1|45.9|46.0
-2.2|45.9|area1173107900|-2.2|-2.1|46.0|46.1
-2.2|45.9|area1173108000|-2.1|-2.0|46.0|46.1
-2.1|45.9|area117388000|-2.1|-2.0|45.8|45.9
-2.1|45.9|area117398000|-2.1|-2.0|45.9|46.0
-2.1|45.9|area1173108100|-2.0|-1.9|46.0|46.1
-2.1|45.9|area117398100|-2.0|-1.9|45.9|46.0
-2.1|45.9|area117388100|-2.0|-1.9|45.8|45.9
-2.1|45.9|area1173107900|-2.2|-2.1|46.0|46.1
-2.1|45.9|area117397900|-2.2|-2.1|45.9|46.0
-2.1|45.9|area117387900|-2.2|-2.1|45.8|45.9
-2.1|45.9|area1173108000|-2.1|-2.0|46.0|46.1
-2.0|45.9|area117388000|-2.1|-2.0|45.8|45.9
-2.0|45.9|area1173108200|-1.9|-1.8|46.0|46.1
-2.0|45.9|area117388100|-2.0|-1.9|45.8|45.9
-2.0|45.9|area117398000|-2.1|-2.0|45.9|46.0
-2.0|45.9|area117398100|-2.0|-1.9|45.9|46.0
-2.0|45.9|area117388200|-1.9|-1.8|45.8|45.9
-2.0|45.9|area1173108100|-2.0|-1.9|46.0|46.1
-2.0|45.9|area117398200|-1.9|-1.8|45.9|46.0
-2.0|45.9|area1173108000|-2.1|-2.0|46.0|46.1
-1.9|45.9|area117398100|-2.0|-1.9|45.9|46.0
-1.9|45.9|area1173108200|-1.9|-1.8|46.0|46.1
-1.9|45.9|area117388100|-2.0|-1.9|45.8|45.9
-1.9|45.9|area117388200|-1.9|-1.8|45.8|45.9
-1.9|45.9|area1173108100|-2.0|-1.9|46.0|46.1
-1.9|45.9|area117398200|-1.9|-1.8|45.9|46.0
-1.8|45.9|area1173108400|-1.7|-1.6|46.0|46.1
-1.8|45.9|area117388400|-1.7|-1.6|45.8|45.9
-1.8|45.9|area117398400|-1.7|-1.6|45.9|46.0
-1.8|45.9|area117398300|-1.8|-1.7|45.9|46.0
-1.8|45.9|area1173108300|-1.8|-1.7|46.0|46.1
-1.8|45.9|area117388300|-1.8|-1.7|45.8|45.9
-1.7|45.9|area117398400|-1.7|-1.6|45.9|46.0
-1.7|45.9|area1267108400|-1.67405651257|-1.6|46.0|46.1
-1.7|45.9|area117388500|-1.6|-1.5|45.8|45.9
-1.7|45.9|area126798500|-1.6|-1.564570779|45.985116|46.0
-1.7|45.9|area117388400|-1.7|-1.6|45.8|45.9
-1.7|45.9|area117388300|-1.8|-1.7|45.8|45.9
-1.7|45.9|area1173108300|-1.8|-1.7|46.0|46.1
-1.7|45.9|area1173108400|-1.7|-1.6|46.0|46.1
-1.7|45.9|area1267108500|-1.6|-1.515943|46.0|46.0859774
-1.7|45.9|area126798400|-1.609696|-1.6|45.989375619|46.0
-1.7|45.9|area1173108500|-1.6|-1.5|46.0|46.1
-1.7|45.9|area117398300|-1.8|-1.7|45.9|46.0
-1.7|45.9|area117398500|-1.6|-1.5|45.9|46.0
-1.6|45.9|area117398400|-1.7|-1.6|45.9|46.0
-1.6|45.9|area117388400|-1.7|-1.6|45.8|45.9
-1.6|45.9|area117388500|-1.6|-1.5|45.8|45.9
-1.6|45.9|area126798500|-1.6|-1.564570779|45.985116|46.0
-1.6|45.9|area117398600|-1.5|-1.49127957143|45.9961848125|46.0
-1.6|45.9|area117398601|-1.5|-1.489213|45.9|45.9058618571
-1.6|45.9|area126798400|-1.609696|-1.6|45.989375619|46.0
-1.6|45.9|area1173108400|-1.7|-1.6|46.0|46.1
-1.6|45.9|area117388600|-1.5|-1.4|45.8|45.9
-1.6|45.9|area1267108500|-1.6|-1.515943|46.0|46.0859774
-1.6|45.9|area1267108400|-1.67405651257|-1.6|46.0|46.1
-1.6|45.9|area1173108600|-1.5|-1.471943|46.0|46.1
-1.6|45.9|area1173108500|-1.6|-1.5|46.0|46.1
-1.6|45.9|area117398500|-1.6|-1.5|45.9|46.0
-1.5|45.9|area117398600|-1.5|-1.49127957143|45.9961848125|46.0
-1.5|45.9|area117388500|-1.6|-1.5|45.8|45.9
-1.5|45.9|area1173108500|-1.6|-1.5|46.0|46.1
-1.5|45.9|area1173108600|-1.5|-1.471943|46.0|46.1
-1.5|45.9|area117398601|-1.5|-1.489213|45.9|45.9058618571
-1.5|45.9|area117398500|-1.6|-1.5|45.9|46.0
-1.5|45.9|area117388600|-1.5|-1.4|45.8|45.9
-1.4|45.9|area127198700|-1.343942|-1.305942|45.9|45.934115
-1.4|45.9|area127498700|-1.37920776923|-1.301942|45.9|45.938115
-1.4|45.9|area127488700|-1.387942|-1.302922625|45.858115|45.9
-1.4|45.9|area127098700|-1.335942|-1.314942|45.904115|45.925115
-1.4|45.9|area127188700|-1.34207033333|-1.311557|45.895115|45.9
-4.4|46.0|area1265105800|-4.3|-4.275965|46.087116|46.1
-4.4|46.0|area1265105801|-4.3|-4.272965|46.0565937273|46.077116
-4.4|46.0|area1265115800|-4.3|-4.275965|46.1|46.117962
-4.4|46.0|area1265115700|-4.335965|-4.3|46.1|46.128117
-4.4|46.0|area1265105700|-4.365965|-4.3|46.014116|46.1
-4.3|46.0|area1265105800|-4.3|-4.275965|46.087116|46.1
-4.3|46.0|area1265105801|-4.3|-4.272965|46.0565937273|46.077116
-4.3|46.0|area1265115800|-4.3|-4.275965|46.1|46.117962
-4.3|46.0|area1265115700|-4.335965|-4.3|46.1|46.128117
-4.3|46.0|area1265105700|-4.365965|-4.3|46.014116|46.1
-4.0|46.0|area117396100|-3.915962|-3.9|45.9658809658|46.0
-4.0|46.0|area1173116100|-3.946962|-3.9|46.1|46.166117
-4.0|46.0|area1173106100|-3.9246535|-3.9|46.090116|46.1
-4.0|46.0|area1173106101|-3.91178714286|-3.9|46.0|46.002116
-3.9|46.0|area1173106200|-3.9|-3.899962|46.0945859022|46.094959
-3.9|46.0|area1173106201|-3.9|-3.89852466667|46.0|46.0006322857
-3.9|46.0|area117396200|-3.9|-3.8|45.9110228|46.0
-3.7|46.0|area1173106400|-3.66096|-3.6|46.079116|46.1
-3.7|46.0|area1173116401|-3.7|-3.6|46.1|46.171117
-3.7|46.0|area1173106500|-3.6|-3.5|46.0277505294|46.1
-3.7|46.0|area1173116502|-3.6|-3.54449278261|46.1|46.1267992308
-3.7|46.0|area1173106401|-3.64596|-3.6|46.030116|46.072116
-3.6|46.0|area1173106400|-3.66096|-3.6|46.079116|46.1
-3.6|46.0|area1173116401|-3.7|-3.6|46.1|46.171117
-3.6|46.0|area1173106500|-3.6|-3.5|46.0277505294|46.1
-3.6|46.0|area1173116502|-3.6|-3.54449278261|46.1|46.1267992308
-3.6|46.0|area1173106401|-3.64596|-3.6|46.030116|46.072116
-3.6|46.0|area1173106600|-3.5|-3.4|46.02255875|46.1
-3.5|46.0|area1173116600|-3.5|-3.4|46.1|46.2
-3.5|46.0|area1173106600|-3.5|-3.4|46.02255875|46.1
-3.5|46.0|area1173106500|-3.6|-3.5|46.0277505294|46.1
-3.4|46.0|area1173106800|-3.3|-3.2|46.0|46.1
-3.4|46.0|area1173116800|-3.3|-3.2|46.1|46.2
-3.4|46.0|area1173116700|-3.4|-3.3|46.1|46.2
-3.4|46.0|area1173106700|-3.4|-3.3|46.0|46.1
-3.4|46.0|area117396700|-3.344761|-3.3|45.9898875|46.0
-3.4|46.0|area117396800|-3.3|-3.2|45.939115|46.0
-3.3|46.0|area1173106800|-3.3|-3.2|46.0|46.1
-3.3|46.0|area1173116800|-3.3|-3.2|46.1|46.2
-3.3|46.0|area1173116700|-3.4|-3.3|46.1|46.2
-3.3|46.0|area1173106700|-3.4|-3.3|46.0|46.1
-3.3|46.0|area117396700|-3.344761|-3.3|45.9898875|46.0
-3.3|46.0|area117396800|-3.3|-3.2|45.939115|46.0
-3.2|46.0|area1173117000|-3.1|-3.0|46.1|46.2
-3.2|46.0|area117396900|-3.2|-3.1|45.9|46.0
-3.2|46.0|area117397000|-3.1|-3.0|45.9|46.0
-3.2|46.0|area1173107000|-3.1|-3.0|46.0|46.1
-3.2|46.0|area1173106900|-3.2|-3.1|46.0|46.1
-3.2|46.0|area1173116900|-3.2|-3.1|46.1|46.2
-3.1|46.0|area1173117000|-3.1|-3.0|46.1|46.2
-3.1|46.0|area1173117100|-3.0|-2.9|46.1|46.2
-3.1|46.0|area117396900|-3.2|-3.1|45.9|46.0
-3.1|46.0|area117397000|-3.1|-3.0|45.9|46.0
-3.1|46.0|area1173107000|-3.1|-3.0|46.0|46.1
-3.1|46.0|area1173106900|-3.2|-3.1|46.0|46.1
-3.1|46.0|area117397100|-3.0|-2.9|45.9|46.0
-3.1|46.0|area1173107100|-3.0|-2.9|46.0|46.1
-3.1|46.0|area1173116900|-3.2|-3.1|46.1|46.2
-3.1|46.0|area1262107000|-3.025955|-3.006955|46.058116|46.077116
-3.0|46.0|area1173117000|-3.1|-3.0|46.1|46.2
-3.0|46.0|area1173117100|-3.0|-2.9|46.1|46.2
-3.0|46.0|area117397000|-3.1|-3.0|45.9|46.0
-3.0|46.0|area1173107000|-3.1|-3.0|46.0|46.1
-3.0|46.0|area1173107100|-3.0|-2.9|46.0|46.1
-3.0|46.0|area117397100|-3.0|-2.9|45.9|46.0
-2.9|46.0|area117397200|-2.9|-2.8|45.9|46.0
-2.9|46.0|area1173107200|-2.9|-2.8|46.0|46.1
-2.9|46.0|area1173107300|-2.8|-2.7|46.0|46.1
-2.9|46.0|area117397300|-2.8|-2.7|45.9|46.0
-2.9|46.0|area1173117300|-2.8|-2.7|46.1|46.2
-2.9|46.0|area1173117200|-2.9|-2.8|46.1|46.2
-2.8|46.0|area117397200|-2.9|-2.8|45.9|46.0
-2.8|46.0|area1173107200|-2.9|-2.8|46.0|46.1
-2.8|46.0|area1173107300|-2.8|-2.7|46.0|46.1
-2.8|46.0|area117397300|-2.8|-2.7|45.9|46.0
-2.8|46.0|area1173117300|-2.8|-2.7|46.1|46.2
-2.8|46.0|area1173117200|-2.9|-2.8|46.1|46.2
-2.7|46.0|area1268107400|-2.62712463402|-2.6|46.076963352|46.1
-2.7|46.0|area1268117400|-2.7|-2.6|46.1|46.2
-2.7|46.0|area1173117400|-2.7|-2.6|46.1|46.2
-2.7|46.0|area1268107500|-2.6|-2.5|46.0118167778|46.1
-2.7|46.0|area1173107500|-2.6|-2.5|46.0|46.1
-2.7|46.0|area117397400|-2.7|-2.6|45.9|46.0
-2.7|46.0|area1173107400|-2.7|-2.6|46.0|46.1
-2.7|46.0|area117397500|-2.6|-2.5|45.9|46.0
-2.7|46.0|area1268117500|-2.6|-2.5|46.1|46.2
-2.7|46.0|area1173117500|-2.6|-2.5|46.1|46.2
-2.6|46.0|area1173117600|-2.5|-2.4|46.1|46.2
-2.6|46.0|area1173107600|-2.5|-2.4|46.0|46.1
-2.6|46.0|area1173117400|-2.7|-2.6|46.1|46.2
-2.6|46.0|area1173107400|-2.7|-2.6|46.0|46.1
-2.6|46.0|area117397600|-2.5|-2.4|45.9|46.0
-2.6|46.0|area1268117600|-2.5|-2.45804083151|46.1|46.1800363889
-2.6|46.0|area1173107500|-2.6|-2.5|46.0|46.1
-2.6|46.0|area1268117500|-2.6|-2.5|46.1|46.2
-2.6|46.0|area1268107600|-2.5|-2.4|46.0|46.1
-2.6|46.0|area1268107400|-2.62712463402|-2.6|46.076963352|46.1
-2.6|46.0|area1268117400|-2.7|-2.6|46.1|46.2
-2.6|46.0|area1268107500|-2.6|-2.5|46.0118167778|46.1
-2.6|46.0|area117397400|-2.7|-2.6|45.9|46.0
-2.6|46.0|area117397500|-2.6|-2.5|45.9|46.0
-2.6|46.0|area1173117500|-2.6|-2.5|46.1|46.2
-2.5|46.0|area1173117600|-2.5|-2.4|46.1|46.2
-2.5|46.0|area1173107600|-2.5|-2.4|46.0|46.1
-2.5|46.0|area1173107500|-2.6|-2.5|46.0|46.1
-2.5|46.0|area117397600|-2.5|-2.4|45.9|46.0
-2.5|46.0|area1268117600|-2.5|-2.45804083151|46.1|46.1800363889
-2.5|46.0|area1268107500|-2.6|-2.5|46.0118167778|46.1
-2.5|46.0|area1268117500|-2.6|-2.5|46.1|46.2
-2.5|46.0|area1268107600|-2.5|-2.4|46.0|46.1
-2.5|46.0|area126897600|-2.49282246667|-2.4|45.9146242593|46.0
-2.5|46.0|area117397500|-2.6|-2.5|45.9|46.0
-2.5|46.0|area1173117500|-2.6|-2.5|46.1|46.2
-2.4|46.0|area1173107800|-2.3|-2.2|46.0|46.1
-2.4|46.0|area1268107700|-2.4|-2.305949|46.011116|46.057116
-2.4|46.0|area1173117700|-2.4|-2.3|46.1|46.2
-2.4|46.0|area117397800|-2.3|-2.2|45.9|46.0
-2.4|46.0|area117397700|-2.4|-2.3|45.9|46.0
-2.4|46.0|area1173117800|-2.3|-2.2|46.1|46.2
-2.4|46.0|area1173107700|-2.4|-2.3|46.0|46.1
-2.3|46.0|area1173107800|-2.3|-2.2|46.0|46.1
-2.3|46.0|area1173117700|-2.4|-2.3|46.1|46.2
-2.3|46.0|area117397800|-2.3|-2.2|45.9|46.0
-2.3|46.0|area117397700|-2.4|-2.3|45.9|46.0
-2.3|46.0|area1173117800|-2.3|-2.2|46.1|46.2
-2.3|46.0|area1173107700|-2.4|-2.3|46.0|46.1
-2.2|46.0|area1173118000|-2.1|-2.0|46.1|46.2
-2.2|46.0|area117398000|-2.1|-2.0|45.9|46.0
-2.2|46.0|area1173107900|-2.2|-2.1|46.0|46.1
-2.2|46.0|area1173117900|-2.2|-2.1|46.1|46.2
-2.2|46.0|area117397900|-2.2|-2.1|45.9|46.0
-2.2|46.0|area1173108000|-2.1|-2.0|46.0|46.1
-2.1|46.0|area1173118000|-2.1|-2.0|46.1|46.2
-2.1|46.0|area117398000|-2.1|-2.0|45.9|46.0
-2.1|46.0|area1173117900|-2.2|-2.1|46.1|46.2
-2.1|46.0|area1173118100|-2.0|-1.9|46.1|46.2
-2.1|46.0|area117398100|-2.0|-1.9|45.9|46.0
-2.1|46.0|area1173107900|-2.2|-2.1|46.0|46.1
-2.1|46.0|area1173108100|-2.0|-1.9|46.0|46.1
-2.1|46.0|area117397900|-2.2|-2.1|45.9|46.0
-2.1|46.0|area1173108000|-2.1|-2.0|46.0|46.1
-2.0|46.0|area1173118000|-2.1|-2.0|46.1|46.2
-2.0|46.0|area117398000|-2.1|-2.0|45.9|46.0
-2.0|46.0|area1264108100|-1.949947|-1.933946|46.051116|46.065116
-2.0|46.0|area117398100|-2.0|-1.9|45.9|46.0
-2.0|46.0|area1173108200|-1.9|-1.8|46.0|46.1
-2.0|46.0|area1173118100|-2.0|-1.9|46.1|46.2
-2.0|46.0|area1173108100|-2.0|-1.9|46.0|46.1
-2.0|46.0|area117398200|-1.9|-1.8|45.9|46.0
-2.0|46.0|area1173118200|-1.9|-1.8|46.1|46.2
-2.0|46.0|area1173108000|-2.1|-2.0|46.0|46.1
-1.9|46.0|area117398100|-2.0|-1.9|45.9|46.0
-1.9|46.0|area117398200|-1.9|-1.8|45.9|46.0
-1.9|46.0|area1173118100|-2.0|-1.9|46.1|46.2
-1.9|46.0|area1173108200|-1.9|-1.8|46.0|46.1
-1.9|46.0|area1173108100|-2.0|-1.9|46.0|46.1
-1.9|46.0|area1173118200|-1.9|-1.8|46.1|46.2
-1.8|46.0|area1173118400|-1.7|-1.6|46.1|46.2
-1.8|46.0|area1173108400|-1.7|-1.6|46.0|46.1
-1.8|46.0|area117398400|-1.7|-1.6|45.9|46.0
-1.8|46.0|area1173118300|-1.8|-1.7|46.1|46.2
-1.8|46.0|area117398300|-1.8|-1.7|45.9|46.0
-1.8|46.0|area1173108300|-1.8|-1.7|46.0|46.1
-1.7|46.0|area1173118400|-1.7|-1.6|46.1|46.2
-1.7|46.0|area1267108400|-1.67405651257|-1.6|46.0|46.1
-1.7|46.0|area117398400|-1.7|-1.6|45.9|46.0
-1.7|46.0|area126798500|-1.6|-1.564570779|45.985116|46.0
-1.7|46.0|area117398500|-1.6|-1.5|45.9|46.0
-1.7|46.0|area117398300|-1.8|-1.7|45.9|46.0
-1.7|46.0|area1173108300|-1.8|-1.7|46.0|46.1
-1.7|46.0|area1173108400|-1.7|-1.6|46.0|46.1
-1.7|46.0|area1267108500|-1.6|-1.515943|46.0|46.0859774
-1.7|46.0|area1173108500|-1.6|-1.5|46.0|46.1
-1.7|46.0|area126798400|-1.609696|-1.6|45.989375619|46.0
-1.7|46.0|area1173118500|-1.6|-1.5|46.1|46.192673
-1.7|46.0|area1173118300|-1.8|-1.7|46.1|46.2
-1.7|46.0|area1267118400|-1.7|-1.63246284615|46.1|46.1666597778
-1.6|46.0|area1173118400|-1.7|-1.6|46.1|46.2
-1.6|46.0|area117398400|-1.7|-1.6|45.9|46.0
-1.6|46.0|area126798500|-1.6|-1.564570779|45.985116|46.0
-1.6|46.0|area1173118600|-1.5|-1.49410714286|46.1|46.1103533333
-1.6|46.0|area126798400|-1.609696|-1.6|45.989375619|46.0
-1.6|46.0|area1173118500|-1.6|-1.5|46.1|46.192673
-1.6|46.0|area1173108400|-1.7|-1.6|46.0|46.1
-1.6|46.0|area117398600|-1.5|-1.49127957143|45.9961848125|46.0
-1.6|46.0|area1267108500|-1.6|-1.515943|46.0|46.0859774
